Date,Open,High,Low,Close,Volume,Adj Close
2006-04-20,11278.53,11429.25,11221.30,11342.89,2512920000,11342.89
2006-04-19,11265.40,11379.79,11181.84,11278.77,2447310000,11278.77
2006-04-18,11074.58,11302.30,11064.01,11268.77,2595440000,11268.77
2006-04-17,11137.33,11203.13,11017.43,11073.78,1794650000,11073.78
2006-04-13,11130.13,11210.73,11053.29,11137.65,1891940000,11137.65
2006-04-12,11089.47,11194.00,11052.17,11129.97,1938100000,11129.97
2006-04-11,11141.33,11220.98,11017.99,11089.63,2232880000,11089.63
2006-04-10,11119.88,11211.37,11083.06,11141.33,1898320000,11141.33
2006-04-07,11228.10,11268.92,11108.75,11120.04,2082470000,11120.04
2006-04-06,11233.01,11294.30,11137.57,11216.50,2281680000,11216.50
2006-04-05,11203.21,11290.30,11141.82,11239.55,2420020000,11239.55
2006-04-04,11142.54,11269.17,11094.03,11203.85,2147660000,11203.85
2006-04-03,11113.00,11287.02,11101.07,11144.94,2494080000,11144.94
2006-03-31,11151.34,11229.47,11069.78,11109.32,2236710000,11109.32
2006-03-30,11195.36,11259.08,11118.12,11150.70,2294560000,11150.70
2006-03-29,11154.94,11283.97,11117.48,11215.70,2143540000,11215.70
2006-03-28,11250.11,11312.31,11132.05,11154.54,2148580000,11154.54
2006-03-27,11280.13,11314.96,11194.07,11250.11,2029700000,11250.11
2006-03-24,11270.61,11353.21,11197.21,11279.97,2326070000,11279.97
2006-03-23,11317.35,11363.46,11207.85,11270.29,1980940000,11270.29
2006-03-22,11234.51,11358.01,11200.22,11317.43,2039810000,11317.43
2006-03-21,11275.89,11364.34,11188.56,11235.47,2147370000,11235.47
2006-03-20,11278.93,11350.73,11208.33,11274.53,1976830000,11274.53
2006-03-17,11294.94,11294.94,11253.23,11279.65,2549620000,11279.65
2006-03-16,11210.97,11324.80,11176.07,11253.24,2292180000,11253.24
2006-03-15,11149.76,11258.28,11097.23,11209.77,2293000000,11209.77
2006-03-14,11076.02,11190.96,11030.23,11151.34,2165270000,11151.34
2006-03-13,11067.61,11157.82,11019.75,11076.02,2070330000,11076.02
2006-03-10,10972.92,11125.41,10948.43,11076.34,2123450000,11076.34
2006-03-09,11005.66,11093.39,10923.86,10972.28,2140110000,10972.28
2006-03-08,10977.08,11065.61,10885.99,11005.74,2442870000,11005.74
2006-03-07,10957.31,11032.31,10885.35,10980.69,2268050000,10980.69
2006-03-06,11022.47,11084.66,10899.76,10958.59,2280190000,10958.59
2006-03-03,11024.23,11125.01,10942.99,11021.59,2152950000,11021.59
2006-03-02,11052.57,11090.91,10951.71,11025.51,2494590000,11025.51
2006-03-01,10993.25,11115.80,10960.60,11053.53,2308320000,11053.53
2006-02-28,11096.75,11115.24,10947.07,10993.41,2370860000,10993.41
2006-02-27,11062.81,11180.48,11038.72,11097.55,1975320000,11097.55
2006-02-24,11068.33,11085.38,11010.46,11061.85,1933010000,11061.85
2006-02-23,11133.52,11167.83,11017.27,11069.22,2144210000,11069.22
2006-02-22,11086.98,11159.02,11064.25,11137.17,2222380000,11137.17
2006-02-21,11115.48,11182.68,11011.18,11069.06,2104320000,11069.06
2006-02-17,11119.56,11178.80,11035.44,11115.32,2128260000,11115.32
2006-02-16,11059.05,11154.14,10997.66,11120.68,2251490000,11120.68
2006-02-15,11025.67,11115.56,10940.18,11058.97,2317590000,11058.97
2006-02-14,10890.72,11071.54,10873.62,11028.39,2437940000,11028.39
2006-02-13,10915.21,10982.93,10824.60,10892.32,1850080000,10892.32
2006-02-10,10883.51,10972.76,10787.62,10919.05,2290050000,10919.05
2006-02-09,10859.42,11003.50,10800.91,10883.35,2441920000,10883.35
2006-02-08,10742.16,10897.44,10712.30,10858.62,2456860000,10858.62
2006-02-07,10796.42,10874.79,10691.97,10749.76,2366370000,10749.76
2006-02-06,10793.30,10868.62,10725.91,10798.27,2132360000,10798.27
2006-02-03,10849.57,10905.28,10725.35,10793.62,2282210000,10793.62
2006-02-02,10950.11,10987.73,10800.35,10851.98,2565300000,10851.98
2006-02-01,10862.14,11001.82,10815.39,10953.95,2589410000,10953.95
2006-01-31,10900.40,10970.28,10807.55,10864.86,2708310000,10864.86
2006-01-30,10913.13,10930.34,10887.67,10899.92,2282730000,10899.92
2006-01-27,10815.32,10988.29,10766.01,10907.21,2623620000,10907.21
2006-01-26,10768.17,10827.96,10709.73,10809.47,2856780000,10809.47
2006-01-25,10713.26,10832.93,10615.20,10709.74,2617060000,10709.74
2006-01-24,10690.21,10804.75,10624.49,10712.22,2608720000,10712.22
2006-01-23,10668.75,10783.70,10607.36,10688.77,2256070000,10688.77
2006-01-20,10880.71,10890.08,10637.21,10667.39,2845810000,10667.39
2006-01-19,10855.18,10965.00,10796.66,10880.71,2444020000,10880.71
2006-01-18,10890.08,10934.90,10778.33,10854.86,2233200000,10854.86
2006-01-17,10957.55,10977.01,10841.17,10896.32,2179970000,10896.32
2006-01-13,10961.48,11033.04,10888.88,10959.87,2206510000,10959.87
2006-01-12,11043.12,11070.10,10918.09,10962.36,2318350000,10962.36
2006-01-11,11011.66,11099.15,10939.86,11043.44,2406130000,11043.44
2006-01-10,11010.46,11054.49,10902.96,11011.58,2373080000,11011.58
2006-01-09,10959.47,11053.93,10906.33,11011.90,2301490000,11011.90
2006-01-06,10875.45,11005.98,10846.21,10959.31,2446560000,10959.31
2006-01-05,10880.39,10951.39,10797.55,10882.15,2433340000,10882.15
2006-01-04,10843.97,10946.27,10772.89,10880.15,2515330000,10880.15
2006-01-03,10718.30,10888.40,10650.18,10847.41,2554570000,10847.41
2005-12-30,10783.86,10801.87,10675.64,10717.50,1443500000,10717.50
2005-12-29,10795.70,10870.71,10747.76,10784.82,1382540000,10784.82
2005-12-28,10778.25,10858.07,10750.40,10796.26,1422360000,10796.26
2005-12-27,10883.75,10956.99,10754.16,10777.77,1540470000,10777.77
2005-12-23,10901.68,10904.40,10869.98,10883.27,1285810000,10883.27
2005-12-22,10831.56,10928.34,10785.93,10889.44,1888500000,10889.44
2005-12-21,10805.63,10933.70,10776.01,10833.73,2065170000,10833.73
2005-12-20,10836.93,10905.28,10754.56,10805.55,1996690000,10805.55
2005-12-19,10875.51,10970.04,10781.70,10836.53,2208810000,10836.53
2005-12-16,10881.67,10978.21,10830.84,10875.59,2584190000,10875.59
2005-12-15,10883.43,10985.01,10803.55,10881.67,2180590000,10881.67
2005-12-14,10821.32,10953.07,10786.34,10883.51,2145520000,10883.51
2005-12-13,10765.69,10902.64,10694.29,10823.72,2390020000,10823.72
2005-12-12,10778.66,10857.02,10707.18,10767.77,1876550000,10767.77
2005-12-09,10751.76,10845.33,10694.05,10778.58,1896290000,10778.58
2005-12-08,10808.43,10871.11,10705.17,10755.12,2178300000,10755.12
2005-12-07,10856.86,10916.89,10737.27,10810.91,2093830000,10810.91
2005-12-06,10835.41,10956.13,10809.15,10856.86,2110740000,10856.86
2005-12-05,10876.95,10923.37,10766.57,10835.01,2325840000,10835.01
2005-12-02,10912.01,10952.83,10818.36,10877.51,2125580000,10877.51
2005-12-01,10806.03,10969.97,10806.03,10912.57,2614830000,10912.57
2005-11-30,10883.91,10959.80,10789.38,10805.87,2374690000,10805.87
2005-11-29,10888.48,10994.85,10850.29,10888.16,2268340000,10888.16
2005-11-28,10932.74,10992.39,10839.37,10890.72,2016900000,10890.72
2005-11-25,10915.13,10997.50,10883.55,10931.62,724940000,10931.62
2005-11-23,10865.90,10950.59,10855.42,10916.09,1985400000,10916.09
2005-11-22,10815.96,10907.77,10729.99,10871.43,2291420000,10871.43
2005-11-21,10766.33,10871.11,10708.86,10820.28,2117350000,10820.28
2005-11-18,10719.34,10865.58,10663.79,10766.33,2453290000,10766.33
2005-11-17,10677.00,10778.50,10619.61,10720.22,2298040000,10720.22
2005-11-16,10697.81,10710.78,10653.14,10674.76,2121580000,10674.76
2005-11-15,10697.01,10783.62,10610.08,10686.44,2359370000,10686.44
2005-11-14,10686.60,10756.88,10618.89,10697.17,1899780000,10697.17
2005-11-11,10641.30,10725.99,10595.89,10686.04,1773140000,10686.04
2005-11-10,10550.61,10655.22,10519.71,10640.10,2378460000,10640.10
2005-11-09,10539.24,10637.78,10466.24,10546.21,2214460000,10546.21
2005-11-08,10574.18,10606.80,10478.49,10539.72,1965050000,10539.72
2005-11-07,10531.24,10632.34,10488.74,10586.23,1987580000,10586.23
2005-11-04,10523.23,10593.51,10441.59,10530.76,2050510000,10530.76
2005-11-03,10470.49,10613.84,10421.98,10522.59,2716630000,10522.59
2005-11-02,10406.29,10527.32,10347.70,10472.73,2648090000,10472.73
2005-11-01,10437.51,10510.03,10352.42,10406.77,2457850000,10406.77
2005-10-31,10403.17,10539.16,10372.67,10440.07,2567470000,10440.07
2005-10-28,10231.15,10433.51,10213.14,10402.77,2379400000,10402.77
2005-10-27,10334.81,10348.66,10229.95,10229.95,2395370000,10229.95
2005-10-26,10377.39,10474.18,10283.10,10344.98,2467750000,10344.98
2005-10-25,10383.88,10457.52,10282.78,10377.87,2312470000,10377.87
2005-10-24,10219.15,10411.57,10219.15,10385.00,2197790000,10385.00
2005-10-21,10282.22,10354.02,10161.60,10215.22,2470920000,10215.22
2005-10-20,10411.73,10483.21,10230.27,10281.10,2617250000,10281.10
2005-10-19,10277.18,10444.15,10173.52,10414.13,2703590000,10414.13
2005-10-18,10349.14,10412.85,10233.47,10285.26,2197010000,10285.26
2005-10-17,10287.42,10419.58,10213.06,10348.10,2054570000,10348.10
2005-10-14,10216.59,10327.21,10165.12,10287.34,2188940000,10287.34
2005-10-13,10216.91,10309.20,10098.18,10216.59,2351150000,10216.59
2005-10-12,10247.40,10308.23,10186.17,10216.90,2491280000,10216.90
2005-10-11,10239.16,10361.15,10195.13,10253.17,2299040000,10253.17
2005-10-10,10292.95,10378.19,10184.09,10238.76,2195990000,10238.76
2005-10-07,10287.42,10387.48,10221.47,10292.31,2126080000,10292.31
2005-10-06,10317.36,10425.98,10200.81,10287.10,2792030000,10287.10
2005-10-05,10434.81,10477.21,10299.27,10317.36,2546780000,10317.36
2005-10-04,10534.36,10618.41,10409.89,10441.11,2341420000,10441.11
2005-10-03,10569.50,10637.00,10486.17,10535.48,2097490000,10535.48
2005-09-30,10540.51,10569.81,10526.34,10568.70,2097520000,10568.70
2005-09-29,10472.61,10583.43,10389.01,10552.78,2176120000,10552.78
2005-09-28,10456.61,10560.02,10390.05,10473.08,2106980000,10473.08
2005-09-27,10444.58,10534.31,10376.83,10456.21,1976270000,10456.21
2005-09-26,10420.22,10544.98,10381.53,10443.63,2022220000,10443.63
2005-09-23,10421.81,10494.42,10328.59,10419.59,1973020000,10419.59
2005-09-22,10376.20,10489.64,10303.51,10422.05,2424720000,10422.05
2005-09-21,10484.23,10512.02,10335.28,10378.03,2548150000,10378.03
2005-09-20,10558.19,10642.26,10453.98,10481.52,2319250000,10481.52
2005-09-19,10641.87,10656.75,10497.29,10557.63,2076540000,10557.63
2005-09-16,10560.50,10696.24,10539.64,10641.94,3152470000,10641.94
2005-09-15,10545.85,10627.85,10488.05,10558.75,2079340000,10558.75
2005-09-14,10545.85,10627.85,10488.05,10558.75,1986750000,10558.75
2005-09-13,10673.71,10701.57,10561.61,10597.44,2082360000,10597.44
2005-09-12,10678.41,10743.77,10618.13,10682.94,1938050000,10682.94
2005-09-09,10594.10,10727.53,10573.47,10678.56,1992560000,10678.56
2005-09-08,10633.11,10670.60,10530.01,10595.93,1955380000,10595.93
2005-09-07,10588.68,10667.10,10534.23,10633.50,2067700000,10633.50
2005-09-06,10447.69,10621.96,10447.69,10589.24,1932090000,10589.24
2005-09-02,10460.67,10536.14,10400.88,10447.37,1640160000,10447.37
2005-09-01,10481.44,10557.47,10382.09,10459.63,2229860000,10459.63
2005-08-31,10415.84,10484.55,10357.65,10481.60,2365510000,10481.60
2005-08-30,10461.54,10476.83,10329.15,10412.82,1916470000,10412.82
2005-08-29,10396.90,10508.35,10321.42,10463.05,1599450000,10463.05
2005-08-26,10450.95,10480.01,10355.02,10397.29,1541090000,10397.29
2005-08-25,10434.39,10506.60,10391.71,10450.63,1571110000,10450.63
2005-08-24,10519.34,10584.30,10407.56,10434.87,1930800000,10434.87
2005-08-23,10571.01,10604.29,10475.63,10519.58,1678620000,10519.58
2005-08-22,10559.78,10669.81,10509.07,10569.89,1621330000,10569.89
2005-08-19,10552.70,10656.59,10503.90,10559.23,1558790000,10559.23
2005-08-18,10531.12,10592.34,10517.67,10554.92,1808170000,10554.92
2005-08-17,10505.60,10625.86,10472.45,10550.71,1859150000,10550.71
2005-08-16,10631.59,10650.14,10489.24,10513.45,1820410000,10513.45
2005-08-15,10599.19,10687.72,10532.48,10634.38,1562880000,10634.38
2005-08-12,10682.70,10688.68,10549.19,10600.30,1709300000,10600.30
2005-08-11,10591.83,10721.56,10549.43,10685.89,1941560000,10685.89
2005-08-10,10606.52,10746.87,10553.81,10594.41,2172320000,10594.41
2005-08-09,10537.65,10662.80,10537.01,10615.67,1897520000,10615.67
2005-08-08,10557.24,10635.65,10497.45,10536.93,1804140000,10536.93
2005-08-05,10610.34,10643.46,10512.49,10558.03,1930280000,10558.03
2005-08-04,10696.80,10709.77,10568.70,10610.10,1981220000,10610.10
2005-08-03,10681.51,10735.17,10600.02,10697.59,1999980000,10697.59
2005-08-02,10623.79,10729.60,10600.62,10683.74,2043120000,10683.74
2005-08-01,10641.78,10713.51,10578.97,10623.15,1716870000,10623.15
2005-07-29,10705.16,10754.60,10608.27,10640.91,1789600000,10640.91
2005-07-28,10633.50,10745.68,10603.49,10705.55,2001680000,10705.55
2005-07-27,10579.45,10689.31,10530.50,10637.09,1945800000,10637.09
2005-07-26,10597.60,10667.90,10535.58,10579.77,1934180000,10579.77
2005-07-25,10651.66,10709.69,10565.12,10596.48,1717580000,10596.48
2005-07-22,10624.19,10702.21,10552.54,10651.18,1766990000,10651.18
2005-07-21,10690.03,10735.33,10567.98,10627.77,2129840000,10627.77
2005-07-20,10629.52,10726.81,10535.10,10689.15,2063340000,10689.15
2005-07-19,10576.90,10718.69,10573.00,10646.56,2041280000,10646.56
2005-07-18,10640.19,10681.99,10533.59,10574.99,1582100000,10574.99
2005-07-15,10629.44,10698.07,10559.46,10640.83,1716400000,10640.83
2005-07-14,10559.86,10696.96,10559.86,10628.88,2048710000,10628.88
2005-07-13,10513.36,10596.98,10481.36,10557.39,1812500000,10557.39
2005-07-12,10519.49,10583.02,10444.46,10513.89,1932010000,10513.89
2005-07-11,10449.60,10570.67,10425.97,10519.72,1846300000,10519.72
2005-07-08,10302.90,10486.50,10279.65,10449.14,1900810000,10449.14
2005-07-07,10269.76,10337.84,10142.24,10302.29,1952440000,10302.29
2005-07-06,10366.52,10413.23,10242.21,10270.68,1883470000,10270.68
2005-07-05,10292.62,10388.91,10282.64,10371.80,1805820000,10371.80
2005-07-01,10273.59,10380.78,10239.91,10303.44,1593820000,10303.44
2005-06-30,10374.18,10458.19,10253.49,10274.97,2109490000,10274.97
2005-06-29,10405.94,10472.46,10332.52,10374.48,1769280000,10374.48
2005-06-28,10291.01,10434.18,10285.86,10405.63,1772410000,10405.63
2005-06-27,10298.07,10377.55,10229.40,10290.78,1738620000,10290.78
2005-06-24,10422.28,10452.82,10266.30,10297.83,2418800000,10297.83
2005-06-23,10587.09,10617.39,10401.49,10421.44,2029920000,10421.44
2005-06-22,10599.36,10676.24,10543.28,10587.93,1823250000,10587.93
2005-06-21,10608.88,10670.56,10545.89,10599.67,1720700000,10599.67
2005-06-20,10621.54,10656.66,10539.21,10609.10,1714530000,10609.10
2005-06-17,10580.41,10710.38,10561.00,10623.07,2407370000,10623.07
2005-06-16,10566.76,10632.20,10501.92,10578.65,1776040000,10578.65
2005-06-15,10548.65,10628.67,10471.69,10566.37,1840440000,10566.37
2005-06-14,10521.95,10617.01,10473.92,10547.57,1698150000,10547.57
2005-06-13,10503.57,10611.10,10437.32,10522.56,1661350000,10522.56
2005-06-10,10503.02,10581.13,10410.50,10512.63,1664180000,10512.63
2005-06-09,10477.75,10556.90,10410.80,10503.02,1824120000,10503.02
2005-06-08,10484.84,10575.81,10439.77,10476.86,1715490000,10476.86
2005-06-07,10466.00,10603.15,10454.18,10483.07,1851370000,10483.07
2005-06-06,10461.64,10519.79,10410.28,10467.03,1547120000,10467.03
2005-06-03,10552.82,10572.18,10427.35,10460.97,1627520000,10460.97
2005-06-02,10548.83,10590.07,10478.26,10553.49,1813790000,10553.49
2005-06-01,10462.86,10616.15,10433.48,10549.87,1810100000,10549.87
2005-05-31,10541.89,10574.92,10437.77,10467.48,1840680000,10467.48
2005-05-27,10537.08,10579.94,10489.35,10542.55,1381430000,10542.55
2005-05-26,10458.68,10581.87,10450.55,10537.60,1654110000,10537.60
2005-05-25,10503.17,10516.17,10396.46,10457.80,1742180000,10457.80
2005-05-24,10522.68,10550.24,10433.78,10503.68,1681000000,10503.68
2005-05-23,10472.80,10589.92,10438.36,10523.56,1681170000,10523.56
2005-05-20,10492.75,10535.24,10400.60,10471.91,1631750000,10471.91
2005-05-19,10464.45,10538.71,10394.39,10493.19,1775860000,10493.19
2005-05-18,10323.19,10518.17,10323.19,10464.45,2266320000,10464.45
2005-05-17,10247.49,10357.30,10175.81,10331.88,1887260000,10331.88
2005-05-16,10139.61,10274.39,10118.32,10252.29,1856860000,10252.29
2005-05-13,10188.23,10268.85,10062.76,10140.12,2188590000,10140.12
2005-05-12,10299.74,10357.37,10155.86,10189.48,1995290000,10189.48
2005-05-11,10272.91,10355.31,10172.86,10300.25,1834970000,10300.25
2005-05-10,10382.94,10389.96,10230.35,10281.11,1889660000,10281.11
2005-05-09,10345.40,10416.56,10288.95,10384.34,1857020000,10384.34
2005-05-06,10339.71,10454.40,10300.70,10345.40,1707200000,10345.40
2005-05-05,10384.49,10447.08,10276.75,10340.38,1997100000,10340.38
2005-05-04,10255.25,10412.20,10239.95,10384.64,2306480000,10384.64
2005-05-03,10251.04,10327.37,10169.39,10256.95,2167020000,10256.95
2005-05-02,10192.00,10309.86,10149.06,10251.70,1980040000,10251.70
2005-04-29,10073.47,10231.31,10021.23,10192.51,2362360000,10192.51
2005-04-28,10194.58,10229.09,10036.74,10070.37,2182270000,10070.37
2005-04-27,10150.32,10250.23,10048.27,10198.80,2151520000,10198.80
2005-04-26,10240.99,10298.85,10108.79,10151.13,1959740000,10151.13
2005-04-25,10158.52,10305.87,10148.25,10242.47,1795030000,10242.47
2005-04-22,10216.68,10266.48,10055.29,10157.71,2045880000,10157.71
2005-04-21,10010.51,10250.30,10010.51,10218.60,2308560000,10218.60
2005-04-20,10131.18,10232.34,9978.74,10012.36,2217050000,10012.36
2005-04-19,10071.55,10220.21,10021.08,10127.41,2142700000,10127.41
2005-04-18,10088.54,10183.50,9961.52,10071.25,2180670000,10071.25
2005-04-15,10276.61,10311.26,10059.36,10087.51,2689960000,10087.51
2005-04-14,10403.71,10457.06,10248.23,10278.75,2355040000,10278.75
2005-04-13,10507.45,10567.38,10355.16,10403.93,2049740000,10403.93
2005-04-12,10448.63,10552.60,10331.21,10507.97,1979830000,10507.97
2005-04-11,10462.08,10530.58,10393.36,10448.56,1525310000,10448.56
2005-04-08,10546.32,10584.60,10445.31,10461.34,1661330000,10461.34
2005-04-07,10485.88,10589.99,10434.30,10546.32,1900620000,10546.32
2005-04-06,10453.45,10557.18,10434.22,10486.02,1797400000,10486.02
2005-04-05,10421.14,10530.14,10372.59,10458.46,1870800000,10458.46
2005-04-04,10401.71,10496.44,10307.64,10421.14,2079770000,10421.14
2005-04-01,10504.57,10600.56,10349.02,10404.30,2168690000,10404.30
2005-03-31,10541.59,10586.15,10448.19,10503.76,2214230000,10503.76
2005-03-30,10405.77,10564.80,10395.21,10540.93,2097110000,10540.93
2005-03-29,10486.10,10565.46,10351.76,10405.70,2223250000,10405.70
2005-03-28,10444.13,10568.05,10412.79,10485.65,1746220000,10485.65
2005-03-24,10457.06,10554.60,10415.16,10442.87,1721720000,10442.87
2005-03-23,10470.58,10558.51,10384.34,10456.02,2246870000,10456.02
2005-03-22,10565.39,10651.41,10446.78,10470.51,2114470000,10470.51
2005-03-21,10629.90,10662.93,10503.46,10565.39,1819440000,10565.39
2005-03-18,10627.83,10709.85,10520.60,10629.67,2344370000,10629.67
2005-03-17,10633.30,10707.86,10561.10,10626.35,1581930000,10626.35
2005-03-16,10741.63,10764.16,10569.30,10633.07,1653190000,10633.07
2005-03-15,10804.29,10884.76,10716.87,10745.10,1513530000,10745.10
2005-03-14,10773.92,10859.12,10709.26,10804.51,1437430000,10804.51
2005-03-11,10845.30,10897.68,10728.62,10774.36,1449820000,10774.36
2005-03-10,10806.28,10907.45,10757.36,10851.51,1604020000,10851.51
2005-03-09,10912.32,10949.20,10768.66,10805.62,1704970000,10805.62
2005-03-08,10935.60,10996.56,10863.40,10912.62,1523090000,10912.62
2005-03-07,10940.55,11027.15,10886.09,10936.86,1488830000,10936.86
2005-03-04,10834.51,10996.93,10834.51,10940.55,1636820000,10940.55
2005-03-03,10812.27,10904.34,10744.14,10833.03,1616240000,10833.03
2005-03-02,10825.68,10896.66,10736.16,10811.97,1568540000,10811.97
2005-03-01,10794.98,10849.14,10769.04,10830.00,1708060000,10830.00
2005-02-28,10842.05,10877.07,10709.41,10766.23,1795480000,10766.23
2005-02-25,10748.42,10871.53,10698.32,10841.60,1523680000,10841.60
2005-02-24,10672.24,10779.39,10612.24,10748.79,1518750000,10748.79
2005-02-23,10609.28,10735.42,10583.64,10673.79,1501090000,10673.79
2005-02-22,10783.38,10806.36,10596.79,10611.20,1744940000,10611.20
2005-02-18,10755.15,10854.98,10682.29,10785.22,1551200000,10785.22
2005-02-17,10835.03,10873.60,10729.95,10754.26,1580120000,10754.26
2005-02-16,10832.03,10889.78,10746.21,10834.88,1490100000,10834.88
2005-02-15,10791.06,10886.31,10745.10,10837.32,1527080000,10837.32
2005-02-14,10795.72,10853.80,10722.63,10791.13,1290180000,10791.13
2005-02-11,10742.92,10865.69,10680.15,10796.01,1562300000,10796.01
2005-02-10,10665.00,10803.92,10633.67,10749.61,1491670000,10749.61
2005-02-09,10717.76,10781.38,10621.84,10664.11,1511040000,10664.11
2005-02-08,10712.51,10783.97,10647.85,10724.63,1416170000,10724.63
2005-02-07,10715.76,10774.80,10650.59,10715.76,1347270000,10715.76
2005-02-04,10593.17,10750.94,10553.93,10716.13,1648160000,10716.13
2005-02-03,10592.21,10640.69,10511.96,10593.10,1554460000,10593.10
2005-02-02,10551.05,10638.25,10501.02,10596.79,1561740000,10596.79
2005-02-01,10489.72,10609.73,10464.38,10551.94,1681980000,10551.94
2005-01-31,10428.76,10559.77,10414.49,10489.94,1679800000,10489.94
2005-01-28,10470.58,10520.61,10331.58,10427.20,1641800000,10427.20
2005-01-27,10498.14,10535.16,10379.47,10467.40,1600600000,10467.40
2005-01-26,10463.19,10571.66,10433.56,10498.59,1635900000,10498.59
2005-01-25,10369.42,10534.72,10369.42,10461.56,1610400000,10461.56
2005-01-24,10393.58,10491.71,10317.10,10368.61,1494600000,10368.61
2005-01-21,10471.98,10541.30,10370.97,10392.99,1643500000,10392.99
2005-01-20,10538.90,10582.09,10414.72,10471.47,1692000000,10471.47
2005-01-19,10626.05,10668.40,10519.20,10539.97,1498700000,10539.97
2005-01-18,10554.23,10665.44,10456.61,10628.79,1596800000,10628.79
2005-01-14,10506.71,10606.47,10475.01,10558.00,1335400000,10558.00
2005-01-13,10617.41,10650.96,10463.26,10505.83,1510300000,10505.83
2005-01-12,10561.32,10648.52,10481.37,10617.78,1562100000,10617.78
2005-01-11,10619.77,10632.63,10504.72,10556.22,1488800000,10556.22
2005-01-10,10603.44,10696.85,10544.99,10621.03,1490400000,10621.03
2005-01-07,10624.80,10697.81,10545.80,10603.96,1477900000,10603.96
2005-01-06,10593.19,10708.37,10555.48,10622.88,1569100000,10622.88
2005-01-05,10629.53,10736.16,10561.03,10597.83,1738900000,10597.83
2005-01-04,10727.81,10803.62,10587.48,10630.78,1720200000,10630.78
2005-01-03,10783.75,10892.67,10694.18,10729.43,1505900000,10729.43
2004-12-31,10800.30,10849.81,10759.94,10783.01,786900000,10783.01
2004-12-30,10829.12,10880.03,10781.67,10800.30,829800000,10800.30
2004-12-29,10853.72,10872.71,10771.26,10829.19,924900000,10829.19
2004-12-28,10776.06,10890.82,10774.51,10854.54,984200000,10854.54
2004-12-27,10828.01,10892.52,10755.67,10776.13,922000000,10776.13
2004-12-23,10815.00,10895.10,10780.12,10827.12,956100000,10827.12
2004-12-22,10752.34,10861.33,10709.78,10815.89,1390800000,10815.89
2004-12-21,10661.89,10789.66,10646.60,10759.43,1483700000,10759.43
2004-12-20,10652.14,10769.13,10622.20,10661.60,1422800000,10661.60
2004-12-17,10704.83,10766.01,10562.76,10649.92,2335000000,10649.92
2004-12-16,10691.71,10776.43,10612.31,10705.64,1793900000,10705.64
2004-12-15,10675.71,10749.53,10601.74,10691.45,1695800000,10691.45
2004-12-14,10640.53,10715.76,10571.67,10676.45,1544400000,10676.45
2004-12-13,10543.44,10678.52,10520.61,10638.32,1436100000,10638.32
2004-12-10,10552.16,10616.23,10469.62,10543.22,1443700000,10543.22
2004-12-09,10492.45,10579.94,10389.81,10552.82,1624700000,10552.82
2004-12-08,10438.77,10550.16,10395.05,10494.23,1525200000,10494.23
2004-12-07,10546.80,10612.90,10423.21,10440.58,1533900000,10440.58
2004-12-06,10591.32,10614.82,10490.31,10547.06,1354400000,10547.06
2004-12-03,10597.90,10670.47,10515.73,10592.21,1566700000,10592.21
2004-12-02,10590.44,10670.02,10485.21,10585.12,1774900000,10585.12
2004-12-01,10425.80,10618.59,10421.66,10590.22,1772800000,10590.22
2004-11-30,10475.27,10530.80,10380.58,10428.02,1553500000,10428.02
2004-11-29,10520.64,10590.73,10390.92,10475.90,1378500000,10475.90
2004-11-26,10518.69,10574.70,10479.52,10522.23,504580000,10522.23
2004-11-24,10493.86,10565.76,10451.66,10520.31,1149600000,10520.31
2004-11-23,10486.69,10547.28,10407.18,10492.60,1428300000,10492.60
2004-11-22,10455.73,10535.46,10380.95,10489.42,1392700000,10489.42
2004-11-19,10571.63,10588.29,10419.89,10456.91,1526600000,10456.91
2004-11-18,10549.20,10639.43,10499.62,10572.55,1456700000,10572.55
2004-11-17,10481.83,10655.09,10470.21,10549.57,1684200000,10549.57
2004-11-16,10549.79,10570.56,10445.31,10487.65,1364400000,10487.65
2004-11-15,10541.89,10612.31,10463.34,10550.24,1453300000,10550.24
2004-11-12,10469.21,10565.48,10419.77,10539.01,1531600000,10539.01
2004-11-11,10386.95,10513.42,10364.10,10469.84,1393000000,10469.84
2004-11-10,10378.59,10470.21,10330.54,10385.48,1504300000,10385.48
2004-11-09,10387.62,10466.81,10327.00,10386.37,1450800000,10386.37
2004-11-08,10385.15,10452.58,10313.51,10391.31,1358700000,10391.31
2004-11-05,10317.05,10458.10,10279.96,10387.54,1724400000,10387.54
2004-11-04,10132.48,10352.81,10076.36,10314.76,1782700000,10314.76
2004-11-03,10137.05,10253.27,10062.80,10137.05,1767500000,10137.05
2004-11-02,10053.87,10180.85,9976.29,10035.73,1659000000,10035.73
2004-11-01,10028.73,10124.44,9953.29,10054.39,1395900000,10054.39
2004-10-29,10004.69,10083.44,9936.77,10027.47,1500800000,10027.47
2004-10-28,9998.94,10074.89,9900.42,10004.54,1628200000,10004.54
2004-10-27,9888.25,10051.96,9807.80,10002.03,1741900000,10002.03
2004-10-26,9750.59,9914.65,9718.94,9888.48,1685400000,9888.48
2004-10-25,9757.22,9827.20,9660.18,9749.99,1380500000,9749.99
2004-10-22,9863.85,9920.99,9732.81,9757.81,1469600000,9757.81
2004-10-21,9884.65,9969.07,9769.16,9865.76,1673000000,9865.76
